Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),203,Czechia,2005,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),203,Czechia,2006,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),203,Czechia,2007,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),203,Czechia,2008,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),203,Czechia,2009,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),203,Czechia,2010,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),203,Czechia,2011,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),203,Czechia,2012,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),203,Czechia,2013,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),203,Czechia,2014,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),203,Czechia,2015,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),204,Benin,2003,48.8,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),204,Benin,2011,53.1,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),204,Benin,2015,49.6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2003,0.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2004,0.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2005,0.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2006,0.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2007,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2008,0.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2009,0.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2010,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2011,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2012,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2013,0.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2014,0.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),208,Denmark,2015,0.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2000,5.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2001,4,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2002,6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2003,6.9,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2004,8.8,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2005,5.8,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2006,4.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2007,4.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2008,3.8,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2009,3.3,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2010,2.6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2011,2.9,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2012,2.7,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2013,2.4,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2014,2.3,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2015,1.9,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),214,Dominican Republic,2016,1.6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2000,28.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2003,14.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2004,15,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2005,12.1,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2006,8.1,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2007,8.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2008,7.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2009,7.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2010,5.6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2011,4.7,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2012,4.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2013,3.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2014,2.6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2015,3.4,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),218,Ecuador,2016,3.6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2000,12.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2001,13.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2002,14,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2003,14.8,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2004,10.9,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2005,10.4,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2006,6.9,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2007,4.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2008,6.7,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2009,6.4,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2010,5.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2011,4.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2012,4.1,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2013,3.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2014,3,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2015,1.9,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),222,El Salvador,2016,2.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),231,Ethiopia,2004,36.4,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),231,Ethiopia,2010,33.6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),231,Ethiopia,2015,26.7,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2003,2.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2004,1,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2005,0.7,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2006,0.7,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2007,0.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2008,0.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2009,0.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2010,0.7,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2011,1,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2012,0.7,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2013,1,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2014,0.7,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),233,Estonia,2015,0.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),242,Fiji,2002,4.9,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),242,Fiji,2008,3.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),242,Fiji,2013,1.4,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2003,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2004,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2005,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2006,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2007,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2008,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2009,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2010,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2011,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2012,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2013,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2014,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),246,Finland,2015,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2003,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2004,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2005,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2006,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2007,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2008,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2009,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2010,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2011,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2012,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2013,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2014,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),250,France,2015,0,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),262,Djibouti,2002,20.6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),262,Djibouti,2012,18.3,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),262,Djibouti,2013,22.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),266,Gabon,2005,8,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),266,Gabon,2017,3.4,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2000,21,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2001,20.9,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2002,11.5,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2003,11.6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2004,11.3,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2005,12.1,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2006,11.6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2007,13.3,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2008,12.4,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2009,10.4,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2010,13.3,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2011,11.6,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2012,9,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2013,6.9,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2014,5.3,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2015,4,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),268,Georgia,2016,4.2,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),270,Gambia,2003,45.3,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),270,Gambia,2010,25.1,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),270,Gambia,2015,10.1,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),275,State of Palestine,2004,1.1,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),275,State of Palestine,2005,0.9,,,
1,1.1,1.1.1,SI_POV_DAY1,Proportion of population below international poverty line (%),275,State of Palestine,2006,0.3,,,
